"No.","Time","Source","Destination","Protocol","Length","Info"
"1537","91.618532","192.168.43.62","151.106.15.13","TCP","54","60999  >  80 [ACK] Seq=1 Ack=2 Win=66560 Len=0"
"1538","91.618542","192.168.43.62","151.106.15.13","TCP","54","[TCP Dup ACK 1537#1] 60999  >  80 [ACK] Seq=1 Ack=2 Win=66560 Len=0"
"1539","91.810738","192.168.43.62","23.21.104.156","TCP","55","[TCP Keep-Alive] 61000  >  443 [ACK] Seq=1386 Ack=5959 Win=65027 Len=1"
"1540","91.810748","192.168.43.62","23.21.104.156","TCP","55","[TCP Keep-Alive] 61000  >  443 [ACK] Seq=1386 Ack=5959 Win=65027 Len=1"
"1541","92.124617","23.21.104.156","192.168.43.62","TCP","54","[TCP Keep-Alive ACK] 443  >  61000 [ACK] Seq=5959 Ack=1387 Win=28588 Len=0"
"1542","93.133210","192.168.43.62","23.21.104.156","TCP","55","[TCP Keep-Alive] 61000  >  443 [ACK] Seq=1386 Ack=5959 Win=65027 Len=1"
"1543","93.133220","192.168.43.62","23.21.104.156","TCP","55","[TCP Keep-Alive] 61000  >  443 [ACK] Seq=1386 Ack=5959 Win=65027 Len=1"
"1544","93.455805","23.21.104.156","192.168.43.62","TCP","54","[TCP Keep-Alive ACK] 443  >  61000 [ACK] Seq=5959 Ack=1387 Win=28588 Len=0"
"1547","94.460467","192.168.43.62","23.21.104.156","TCP","55","[TCP Keep-Alive] 61000  >  443 [ACK] Seq=1386 Ack=5959 Win=65027 Len=1"
"1548","94.460476","192.168.43.62","23.21.104.156","TCP","55","[TCP Keep-Alive] 61000  >  443 [ACK] Seq=1386 Ack=5959 Win=65027 Len=1"
"1549","94.498605","203.205.239.248","192.168.43.62","TCP","54","8081  >  60980 [ACK] Seq=0 Ack=1 Win=13926400 Len=0"
"1550","94.498667","192.168.43.62","203.205.239.248","TCP","54","[TCP ZeroWindow] 60980  >  8081 [ACK] Seq=989 Ack=224 Win=0 Len=0"
"1551","94.498673","192.168.43.62","203.205.239.248","TCP","54","[TCP ZeroWindow] 60980  >  8081 [ACK] Seq=989 Ack=224 Win=0 Len=0"
"1552","94.784884","23.21.104.156","192.168.43.62","TCP","54","[TCP Keep-Alive ACK] 443  >  61000 [ACK] Seq=5959 Ack=1387 Win=28588 Len=0"
"1556","95.788476","192.168.43.62","23.21.104.156","TCP","55","[TCP Keep-Alive] 61000  >  443 [ACK] Seq=1386 Ack=5959 Win=65027 Len=1"
"1557","95.788483","192.168.43.62","23.21.104.156","TCP","55","[TCP Keep-Alive] 61000  >  443 [ACK] Seq=1386 Ack=5959 Win=65027 Len=1"
"1558","96.119241","23.21.104.156","192.168.43.62","TCP","54","[TCP Keep-Alive ACK] 443  >  61000 [ACK] Seq=5959 Ack=1387 Win=28588 Len=0"
"1559","97.120371","192.168.43.62","23.21.104.156","TCP","55","[TCP Keep-Alive] 61000  >  443 [ACK] Seq=1386 Ack=5959 Win=65027 Len=1"
"1560","97.120378","192.168.43.62","23.21.104.156","TCP","55","[TCP Keep-Alive] 61000  >  443 [ACK] Seq=1386 Ack=5959 Win=65027 Len=1"
"1561","97.457334","23.21.104.156","192.168.43.62","TCP","54","[TCP Keep-Alive ACK] 443  >  61000 [ACK] Seq=5959 Ack=1387 Win=28588 Len=0"
"1562","97.851462","192.168.43.62","23.21.104.156","TCP","54","61000  >  443 [FIN, ACK] Seq=1387 Ack=5959 Win=65027 Len=0"
"1563","97.851471","192.168.43.62","23.21.104.156","TCP","54","[TCP Out-Of-Order] 61000  >  443 [FIN, ACK] Seq=1387 Ack=5959 Win=65027 Len=0"
"1564","98.180890","23.21.104.156","192.168.43.62","TCP","54","443  >  61000 [FIN, ACK] Seq=5959 Ack=1388 Win=28588 Len=0"
"1565","98.180988","192.168.43.62","23.21.104.156","TCP","54","61000  >  443 [ACK] Seq=1388 Ack=5960 Win=65027 Len=0"
"1566","98.180996","192.168.43.62","23.21.104.156","TCP","54","[TCP Dup ACK 1565#1] 61000  >  443 [ACK] Seq=1388 Ack=5960 Win=65027 Len=0"
"1567","98.505258","203.205.239.248","192.168.43.62","TCP","54","8081  >  60980 [ACK] Seq=0 Ack=1 Win=13926400 Len=0"
"1568","98.505315","192.168.43.62","203.205.239.248","TCP","54","[TCP ZeroWindow] 60980  >  8081 [ACK] Seq=989 Ack=224 Win=0 Len=0"
"1569","98.505322","192.168.43.62","203.205.239.248","TCP","54","[TCP ZeroWindow] 60980  >  8081 [ACK] Seq=989 Ack=224 Win=0 Len=0"
"1570","99.738256","204.79.197.222","192.168.43.62","TCP","54","443  >  60947 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1571","99.869104","192.168.43.62","52.239.157.138","TCP","54","60956  >  443 [FIN, ACK] Seq=1 Ack=1 Win=258 Len=0"
"1572","99.869113","192.168.43.62","52.239.157.138","TCP","54","[TCP Out-Of-Order] 60956  >  443 [FIN, ACK] Seq=1 Ack=1 Win=258 Len=0"
"1576","100.135097","192.168.43.62","58.251.106.185","TCP","66","61002  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=2 SACK_PERM=1"
"1577","100.135103","192.168.43.62","58.251.106.185","TCP","66","[TCP Out-Of-Order] 61002  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=2 SACK_PERM=1"
"1578","100.162207","52.239.157.138","192.168.43.62","TCP","54","443  >  60956 [FIN, ACK] Seq=1 Ack=2 Win=1025 Len=0"
"1579","100.162256","192.168.43.62","52.239.157.138","TCP","54","60956  >  443 [ACK] Seq=2 Ack=2 Win=258 Len=0"
"1580","100.162262","192.168.43.62","52.239.157.138","TCP","54","[TCP Dup ACK 1579#1] 60956  >  443 [ACK] Seq=2 Ack=2 Win=258 Len=0"
"1581","100.319792","192.168.43.62","203.205.219.54","TCP","55","[TCP Keep-Alive] 60978  >  80 [ACK] Seq=0 Ack=1 Win=66560 Len=1"
"1582","100.319805","192.168.43.62","203.205.219.54","TCP","55","[TCP Keep-Alive] 60978  >  80 [ACK] Seq=0 Ack=1 Win=66560 Len=1"
"1583","100.582635","58.251.106.185","192.168.43.62","TCP","66","443  >  61002 [SYN, ACK] Seq=0 Ack=1 Win=13600 Len=0 MSS=1360 SACK_PERM=1 WS=1024"
"1584","100.582752","192.168.43.62","58.251.106.185","TCP","54","61002  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"1585","100.582758","192.168.43.62","58.251.106.185","TCP","54","[TCP Dup ACK 1584#1] 61002  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"1586","100.582814","192.168.43.62","58.251.106.185","TCP","480","61002  >  443 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=426 [TCP segment of a reassembled PDU]"
"1587","100.582821","192.168.43.62","58.251.106.185","TCP","480","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=426"
"1588","100.824462","192.168.43.62","52.109.124.5","TCP","54","60959  >  443 [FIN, ACK] Seq=1 Ack=1 Win=260 Len=0"
"1589","100.824470","192.168.43.62","52.109.124.5","TCP","54","[TCP Out-Of-Order] 60959  >  443 [FIN, ACK] Seq=1 Ack=1 Win=260 Len=0"
"1590","100.824731","192.168.43.62","20.189.124.38","TCP","54","60960  >  443 [FIN, ACK] Seq=1 Ack=1 Win=260 Len=0"
"1591","100.824736","192.168.43.62","20.189.124.38","TCP","54","[TCP Out-Of-Order] 60960  >  443 [FIN, ACK] Seq=1 Ack=1 Win=260 Len=0"
"1592","100.906805","52.109.124.5","192.168.43.62","TCP","54","443  >  60959 [FIN, ACK] Seq=1 Ack=2 Win=2050 Len=0"
"1593","100.906847","192.168.43.62","52.109.124.5","TCP","54","60959  >  443 [ACK] Seq=2 Ack=2 Win=260 Len=0"
"1594","100.906851","192.168.43.62","52.109.124.5","TCP","54","[TCP Dup ACK 1593#1] 60959  >  443 [ACK] Seq=2 Ack=2 Win=260 Len=0"
"1595","100.926144","20.189.124.38","192.168.43.62","TCP","54","443  >  60960 [FIN, ACK] Seq=1 Ack=2 Win=1025 Len=0"
"1596","100.926188","192.168.43.62","20.189.124.38","TCP","54","60960  >  443 [ACK] Seq=2 Ack=2 Win=260 Len=0"
"1597","100.926192","192.168.43.62","20.189.124.38","TCP","54","[TCP Dup ACK 1596#1] 60960  >  443 [ACK] Seq=2 Ack=2 Win=260 Len=0"
"1598","101.042351","58.251.106.185","192.168.43.62","TCP","54","443  >  61002 [ACK] Seq=1 Ack=427 Win=15360 Len=0"
"1599","101.054093","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1 Ack=427 Win=15360 Len=20 [TCP segment of a reassembled PDU]"
"1600","101.054273","192.168.43.62","58.251.106.185","TCP","408","61002  >  443 [PSH, ACK] Seq=427 Ack=21 Win=65516 Len=354 [TCP segment of a reassembled PDU]"
"1601","101.054281","192.168.43.62","58.251.106.185","TCP","408","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=427 Ack=21 Win=65516 Len=354"
"1602","101.914066","192.168.43.62","58.251.106.185","TCP","408","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=427 Ack=21 Win=65516 Len=354"
"1603","101.914076","192.168.43.62","58.251.106.185","TCP","408","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=427 Ack=21 Win=65516 Len=354"
"1604","101.934000","58.251.106.185","192.168.43.62","TCP","74","[TCP Spurious Retransmission] 443  >  61002 [PSH, ACK] Seq=1 Ack=427 Win=15360 Len=20"
"1605","101.934058","192.168.43.62","58.251.106.185","TCP","66","[TCP Dup ACK 1600#1] 61002  >  443 [ACK] Seq=781 Ack=21 Win=65516 Len=0 SLE=1 SRE=21"
"1606","101.934068","192.168.43.62","58.251.106.185","TCP","66","[TCP Dup ACK 1600#2] 61002  >  443 [ACK] Seq=781 Ack=21 Win=65516 Len=0 SLE=1 SRE=21"
"1607","102.371997","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=21 Ack=781 Win=16384 Len=20 [TCP segment of a reassembled PDU]"
"1608","102.372260","192.168.43.62","58.251.106.185","TCP","408","61002  >  443 [PSH, ACK] Seq=781 Ack=41 Win=65496 Len=354 [TCP segment of a reassembled PDU]"
"1609","102.372268","192.168.43.62","58.251.106.185","TCP","408","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=781 Ack=41 Win=65496 Len=354"
"1610","102.828747","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=41 Ack=1135 Win=17408 Len=20 [TCP segment of a reassembled PDU]"
"1611","102.828916","192.168.43.62","58.251.106.185","TCP","408","61002  >  443 [PSH, ACK] Seq=1135 Ack=61 Win=65476 Len=354 [TCP segment of a reassembled PDU]"
"1612","102.828923","192.168.43.62","58.251.106.185","TCP","408","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=1135 Ack=61 Win=65476 Len=354"
"1613","103.283143","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=61 Ack=1489 Win=18432 Len=20 [TCP segment of a reassembled PDU]"
"1614","103.283314","192.168.43.62","58.251.106.185","TCP","408","61002  >  443 [PSH, ACK] Seq=1489 Ack=81 Win=65456 Len=354 [TCP segment of a reassembled PDU]"
"1615","103.283323","192.168.43.62","58.251.106.185","TCP","408","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=1489 Ack=81 Win=65456 Len=354"
"1616","103.747844","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=81 Ack=1843 Win=19456 Len=20 [TCP segment of a reassembled PDU]"
"1617","103.748004","192.168.43.62","58.251.106.185","TCP","480","61002  >  443 [PSH, ACK] Seq=1843 Ack=101 Win=65436 Len=426 [TCP segment of a reassembled PDU]"
"1618","103.748013","192.168.43.62","58.251.106.185","TCP","480","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=1843 Ack=101 Win=65436 Len=426"
"1619","104.496077","192.168.43.62","58.251.106.185","TCP","480","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=1843 Ack=101 Win=65436 Len=426"
"1620","104.496085","192.168.43.62","58.251.106.185","TCP","480","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=1843 Ack=101 Win=65436 Len=426"
"1621","104.538012","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=101 Ack=2269 Win=20480 Len=20 [TCP segment of a reassembled PDU]"
"1622","104.538771","192.168.43.62","58.251.106.185","TCP","424","61002  >  443 [PSH, ACK] Seq=2269 Ack=121 Win=65416 Len=370 [TCP segment of a reassembled PDU]"
"1623","104.538806","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=2269 Ack=121 Win=65416 Len=370"
"1624","104.996337","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=121 Ack=2639 Win=21504 Len=20 [TCP segment of a reassembled PDU]"
"1625","104.996478","192.168.43.62","58.251.106.185","TCP","376","61002  >  443 [PSH, ACK] Seq=2639 Ack=141 Win=65396 Len=322 [TCP segment of a reassembled PDU]"
"1626","104.996485","192.168.43.62","58.251.106.185","TCP","376","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=2639 Ack=141 Win=65396 Len=322"
"1627","105.459138","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=141 Ack=2961 Win=22528 Len=20 [TCP segment of a reassembled PDU]"
"1628","105.459336","192.168.43.62","58.251.106.185","TCP","360","61002  >  443 [PSH, ACK] Seq=2961 Ack=161 Win=65376 Len=306 [TCP segment of a reassembled PDU]"
"1629","105.459345","192.168.43.62","58.251.106.185","TCP","360","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=2961 Ack=161 Win=65376 Len=306"
"1630","105.913240","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=161 Ack=3267 Win=23552 Len=20 [TCP segment of a reassembled PDU]"
"1631","105.913432","192.168.43.62","58.251.106.185","TCP","424","61002  >  443 [PSH, ACK] Seq=3267 Ack=181 Win=65356 Len=370 [TCP segment of a reassembled PDU]"
"1632","105.913443","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=3267 Ack=181 Win=65356 Len=370"
"1633","106.370258","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=181 Ack=3637 Win=24576 Len=20 [TCP segment of a reassembled PDU]"
"1634","106.370411","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=3637 Ack=201 Win=65336 Len=378 [TCP segment of a reassembled PDU]"
"1635","106.370420","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=3637 Ack=201 Win=65336 Len=378"
"1636","106.920634","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=3637 Ack=201 Win=65336 Len=378"
"1637","106.920642","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=3637 Ack=201 Win=65336 Len=378"
"1638","107.279989","58.251.106.185","192.168.43.62","TCP","74","[TCP Spurious Retransmission] 443  >  61002 [PSH, ACK] Seq=181 Ack=3637 Win=24576 Len=20 [TCP segment of a reassembled PDU]"
"1639","107.280042","192.168.43.62","58.251.106.185","TCP","66","[TCP Dup ACK 1634#1] 61002  >  443 [ACK] Seq=4015 Ack=201 Win=65336 Len=0 SLE=181 SRE=201"
"1640","107.280049","192.168.43.62","58.251.106.185","TCP","66","[TCP Dup ACK 1634#2] 61002  >  443 [ACK] Seq=4015 Ack=201 Win=65336 Len=0 SLE=181 SRE=201"
"1641","107.377620","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=201 Ack=4015 Win=25600 Len=20 [TCP segment of a reassembled PDU]"
"1642","107.377796","192.168.43.62","58.251.106.185","TCP","536","61002  >  443 [PSH, ACK] Seq=4015 Ack=221 Win=65316 Len=482 [TCP segment of a reassembled PDU]"
"1643","107.377807","192.168.43.62","58.251.106.185","TCP","536","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=4015 Ack=221 Win=65316 Len=482"
"1644","107.846055","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=221 Ack=4497 Win=26624 Len=20 [TCP segment of a reassembled PDU]"
"1645","107.846223","192.168.43.62","58.251.106.185","TCP","536","61002  >  443 [PSH, ACK] Seq=4497 Ack=241 Win=65296 Len=482 [TCP segment of a reassembled PDU]"
"1646","107.846232","192.168.43.62","58.251.106.185","TCP","536","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=4497 Ack=241 Win=65296 Len=482"
"1647","108.287512","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=241 Ack=4979 Win=27648 Len=20 [TCP segment of a reassembled PDU]"
"1648","108.287699","192.168.43.62","58.251.106.185","TCP","416","61002  >  443 [PSH, ACK] Seq=4979 Ack=261 Win=65276 Len=362 [TCP segment of a reassembled PDU]"
"1649","108.287706","192.168.43.62","58.251.106.185","TCP","416","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=4979 Ack=261 Win=65276 Len=362"
"1650","108.754422","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=261 Ack=5341 Win=28672 Len=20 [TCP segment of a reassembled PDU]"
"1651","108.754606","192.168.43.62","58.251.106.185","TCP","424","61002  >  443 [PSH, ACK] Seq=5341 Ack=281 Win=65256 Len=370 [TCP segment of a reassembled PDU]"
"1652","108.754616","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=5341 Ack=281 Win=65256 Len=370"
"1653","109.275007","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=5341 Ack=281 Win=65256 Len=370"
"1654","109.275020","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=5341 Ack=281 Win=65256 Len=370"
"1655","109.480270","58.251.106.185","192.168.43.62","TCP","74","[TCP Spurious Retransmission] 443  >  61002 [PSH, ACK] Seq=261 Ack=5341 Win=28672 Len=20 [TCP segment of a reassembled PDU]"
"1656","109.480308","192.168.43.62","58.251.106.185","TCP","66","[TCP Dup ACK 1651#1] 61002  >  443 [ACK] Seq=5711 Ack=281 Win=65256 Len=0 SLE=261 SRE=281"
"1657","109.480314","192.168.43.62","58.251.106.185","TCP","66","[TCP Dup ACK 1651#2] 61002  >  443 [ACK] Seq=5711 Ack=281 Win=65256 Len=0 SLE=261 SRE=281"
"1658","109.836478","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=5341 Ack=281 Win=65256 Len=370"
"1659","109.836490","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=5341 Ack=281 Win=65256 Len=370"
"1660","110.229427","58.251.106.185","192.168.43.62","TCP","74","[TCP Spurious Retransmission] 443  >  61002 [PSH, ACK] Seq=261 Ack=5341 Win=28672 Len=20 [TCP segment of a reassembled PDU]"
"1661","110.229472","192.168.43.62","58.251.106.185","TCP","66","[TCP Dup ACK 1651#3] 61002  >  443 [ACK] Seq=5711 Ack=281 Win=65256 Len=0 SLE=261 SRE=281"
"1662","110.229476","192.168.43.62","58.251.106.185","TCP","66","[TCP Dup ACK 1651#4] 61002  >  443 [ACK] Seq=5711 Ack=281 Win=65256 Len=0 SLE=261 SRE=281"
"1663","110.291461","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=281 Ack=5711 Win=29696 Len=20 [TCP segment of a reassembled PDU]"
"1664","110.291574","192.168.43.62","58.251.106.185","TCP","568","61002  >  443 [PSH, ACK] Seq=5711 Ack=301 Win=65236 Len=514 [TCP segment of a reassembled PDU]"
"1665","110.291580","192.168.43.62","58.251.106.185","TCP","568","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=5711 Ack=301 Win=65236 Len=514"
"1673","111.565028","58.251.106.185","192.168.43.62","TCP","74","[TCP Spurious Retransmission] 443  >  61002 [PSH, ACK] Seq=281 Ack=5711 Win=29696 Len=20 [TCP segment of a reassembled PDU]"
"1674","111.565084","192.168.43.62","58.251.106.185","TCP","66","[TCP Dup ACK 1664#1] 61002  >  443 [ACK] Seq=6225 Ack=301 Win=65236 Len=0 SLE=281 SRE=301"
"1675","111.565092","192.168.43.62","58.251.106.185","TCP","66","[TCP Dup ACK 1664#2] 61002  >  443 [ACK] Seq=6225 Ack=301 Win=65236 Len=0 SLE=281 SRE=301"
"1678","112.413820","192.168.43.62","58.251.106.185","TCP","568","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=5711 Ack=301 Win=65236 Len=514"
"1679","112.413829","192.168.43.62","58.251.106.185","TCP","568","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=5711 Ack=301 Win=65236 Len=514"
"1680","113.701486","204.79.197.200","192.168.43.62","TCP","54","443  >  60946 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1684","115.377951","58.251.106.185","192.168.43.62","TCP","54","[TCP Keep-Alive] 443  >  61002 [ACK] Seq=300 Ack=5711 Win=29696 Len=0"
"1685","115.378004","192.168.43.62","58.251.106.185","TCP","54","[TCP Keep-Alive ACK] 61002  >  443 [ACK] Seq=6225 Ack=301 Win=65236 Len=0"
"1686","115.378009","192.168.43.62","58.251.106.185","TCP","54","[TCP Keep-Alive ACK] 61002  >  443 [ACK] Seq=6225 Ack=301 Win=65236 Len=0"
"1691","116.663486","192.168.43.62","58.251.106.185","TCP","568","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=5711 Ack=301 Win=65236 Len=514"
"1692","116.663495","192.168.43.62","58.251.106.185","TCP","568","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=5711 Ack=301 Win=65236 Len=514"
"1693","117.123773","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=301 Ack=6225 Win=31744 Len=20 [TCP segment of a reassembled PDU]"
"1694","117.123910","192.168.43.62","58.251.106.185","TCP","536","61002  >  443 [PSH, ACK] Seq=6225 Ack=321 Win=65216 Len=482 [TCP segment of a reassembled PDU]"
"1695","117.123917","192.168.43.62","58.251.106.185","TCP","536","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=6225 Ack=321 Win=65216 Len=482"
"1698","118.545447","58.251.106.185","192.168.43.62","TCP","74","[TCP Spurious Retransmission] 443  >  61002 [PSH, ACK] Seq=301 Ack=6225 Win=31744 Len=20 [TCP segment of a reassembled PDU]"
"1699","118.545495","192.168.43.62","58.251.106.185","TCP","66","[TCP Dup ACK 1694#1] 61002  >  443 [ACK] Seq=6707 Ack=321 Win=65216 Len=0 SLE=301 SRE=321"
"1700","118.545500","192.168.43.62","58.251.106.185","TCP","66","[TCP Dup ACK 1694#2] 61002  >  443 [ACK] Seq=6707 Ack=321 Win=65216 Len=0 SLE=301 SRE=321"
"1701","125.408800","192.168.43.62","172.217.194.97","TCP","55","[TCP Keep-Alive] 60996  >  443 [ACK] Seq=1049 Ack=41420 Win=66560 Len=1"
"1702","125.408809","192.168.43.62","172.217.194.97","TCP","55","[TCP Keep-Alive] 60996  >  443 [ACK] Seq=1049 Ack=41420 Win=66560 Len=1"
"1705","125.475994","172.217.194.97","192.168.43.62","TCP","66","[TCP Keep-Alive ACK] 443  >  60996 [ACK] Seq=41420 Ack=1050 Win=67840 Len=0 SLE=1049 SRE=1050"
